3#apa#apa13#app1334/)  -0.332 1.517  -0.256 1.517  -0.180 1.517  -0.166 1.455  -0.166 1.379  -0.166 1.303  -0.166 1.227  -0.166 1.151  -0.166 1.075  -0.145 1.021  -0.069 1.021  -0.001 1.013  -0.001 0.937  -0.001 0.861  -0.001 0.785  -0.001 0.709  0.025 0.639  0.059 0.571  0.093 0.503  0.127 0.435  0.161 0.367  0.165 0.292  0.165 0.216  0.165 0.141  0.165 0.065  0.165 -0.011  0.165 -0.087  0.165 -0.163  0.165 -0.239  0.165 -0.315  0.165 -0.391  0.165 -0.467  0.165 -0.543  0.165 -0.619  0.165 -0.695  0.165 -0.771  0.132 -0.834  0.079 -0.887  0.025 -0.941  -0.001 -1.006  -0.001 -1.082  -0.001 -1.158  -0.001 -1.234  -0.009 -1.307  -0.063 -1.360  -0.117 -1.414  -0.171 -1.468  -0.224 -1.521  -0.278 -1.575  -0.332 -1.629
1d#app#app14#app1438/)  -0.380 1.467  -0.304 1.467  -0.228 1.467  -0.172 1.420  -0.119 1.366  -0.065 1.313  -0.012 1.259  0.042 1.206  0.095 1.152  0.149 1.099  0.202 1.045  0.256 0.992  0.263 0.919  0.263 0.844  0.263 0.768  0.263 0.692  0.263 0.616  0.263 0.541  0.263 0.465  0.263 0.389  0.263 0.314  0.263 0.238  0.263 0.162  0.263 0.087  0.261 0.011  0.237 -0.060  0.213 -0.132  0.189 -0.204  0.165 -0.276  0.141 -0.348  0.117 -0.419  0.082 -0.484  0.028 -0.537  -0.026 -0.591  -0.058 -0.653  -0.058 -0.729  -0.058 -0.805  -0.058 -0.880  -0.066 -0.953  -0.119 -1.006  -0.173 -1.060  -0.226 -1.113  -0.280 -1.167  -0.333 -1.220  -0.380 -1.277  -0.380 -1.352  -0.380 -1.428  -0.434 -1.482  -0.487 -1.535  -0.541 -1.589
1d#app#app14#app1438/)  -0.324 1.540  -0.246 1.540  -0.196 1.513  -0.196 1.436  -0.196 1.358  -0.194 1.282  -0.139 1.227  -0.085 1.173  -0.030 1.118  0.025 1.063  0.079 1.009  0.134 0.954  0.188 0.899  0.188 0.822  0.200 0.748  0.235 0.678  0.269 0.609  0.304 0.540  0.316 0.466  0.316 0.388  0.316 0.311  0.316 0.234  0.316 0.157  0.316 0.079  0.316 0.002  0.316 -0.075  0.316 -0.152  0.316 -0.230  0.276 -0.290  0.221 -0.345  0.188 -0.409  0.188 -0.486  0.163 -0.557  0.128 -0.626  0.093 -0.695  0.058 -0.764  0.004 -0.819  -0.051 -0.873  -0.106 -0.928  -0.160 -0.982  -0.215 -1.037  -0.270 -1.092  -0.324 -1.147  -0.359 -1.216  -0.393 -1.285  -0.428 -1.354  -0.475 -1.402  -0.553 -1.402  -0.579 -1.452  -0.579 -1.529
2#app#app06#app0641/)  -0.747 1.257  -0.747 1.333  -0.679 1.341  -0.663 1.281  -0.611 1.257  -0.548 1.226  -0.494 1.173  -0.418 1.173  -0.411 1.104  -0.368 1.046  -0.327 0.986  -0.320 0.914  -0.266 0.860  -0.244 0.793  -0.218 0.728  -0.164 0.674  -0.160 0.600  -0.116 0.542  -0.076 0.482  -0.067 0.410  -0.014 0.356  0.040 0.302  0.092 0.248  0.092 0.172  0.092 0.096  0.120 0.026  0.154 -0.042  0.195 -0.105  0.249 -0.159  0.260 -0.230  0.260 -0.306  0.260 -0.382  0.286 -0.447  0.340 -0.501  0.344 -0.575  0.344 -0.651  0.344 -0.727  0.344 -0.803  0.344 -0.880  0.344 -0.956  0.344 -1.032  0.344 -1.108  0.344 -1.184  0.344 -1.260  0.344 -1.336  0.344 -1.412  0.303 -1.471  0.260 -1.529  0.260 -1.605  0.260 -1.681
2#app#app06#app0641/)  -0.617 1.482  -0.542 1.482  -0.529 1.419  -0.529 1.343  -0.490 1.307  -0.442 1.280  -0.431 1.209  -0.378 1.155  -0.325 1.102  -0.271 1.049  -0.267 0.975  -0.227 0.916  -0.173 0.863  -0.120 0.810  -0.091 0.746  -0.075 0.677  -0.022 0.624  -0.004 0.556  0.013 0.484  0.047 0.417  0.081 0.349  0.084 0.275  0.123 0.216  0.171 0.160  0.171 0.085  0.171 0.009  0.213 -0.049  0.259 -0.105  0.259 -0.181  0.259 -0.256  0.259 -0.332  0.259 -0.407  0.259 -0.483  0.259 -0.558  0.259 -0.634  0.259 -0.709  0.259 -0.784  0.259 -0.860  0.259 -0.935  0.259 -1.011  0.240 -1.078  0.186 -1.132  0.171 -1.201  0.171 -1.276  0.150 -1.343  0.097 -1.396  0.058 -1.460  0.025 -1.528  -0.004 -1.597  -0.004 -1.672
2#app#app06#app0641/)  -0.607 1.489  -0.607 1.411  -0.541 1.399  -0.517 1.346  -0.476 1.309  -0.427 1.280  -0.410 1.219  -0.335 1.215  -0.300 1.146  -0.266 1.076  -0.247 1.003  -0.230 0.932  -0.175 0.877  -0.120 0.823  -0.068 0.767  -0.068 0.689  -0.037 0.618  -0.002 0.549  0.022 0.477  0.030 0.403  0.085 0.348  0.140 0.293  0.195 0.238  0.202 0.163  0.202 0.085  0.202 0.008  0.202 -0.070  0.202 -0.148  0.202 -0.225  0.202 -0.303  0.253 -0.359  0.292 -0.421  0.292 -0.499  0.292 -0.577  0.292 -0.654  0.292 -0.732  0.292 -0.810  0.263 -0.875  0.208 -0.930  0.202 -1.006  0.202 -1.083  0.202 -1.161  0.179 -1.229  0.124 -1.284  0.112 -1.357  0.063 -1.386  0.022 -1.422  0.022 -1.500  0.010 -1.565  -0.068 -1.565
2#app#app06#app0641/)  -0.478 1.434  -0.554 1.434  -0.507 1.434  -0.478 1.387  -0.446 1.343  -0.387 1.326  -0.385 1.251  -0.332 1.197  -0.297 1.136  -0.288 1.063  -0.235 1.009  -0.206 0.945  -0.199 0.870  -0.175 0.798  -0.151 0.726  -0.127 0.654  -0.089 0.591  -0.035 0.537  -0.025 0.466  0.008 0.404  0.062 0.350  0.066 0.275  0.066 0.199  0.095 0.136  0.149 0.082  0.157 0.009  0.192 -0.052  0.246 -0.106  0.247 -0.181  0.247 -0.257  0.247 -0.333  0.247 -0.409  0.247 -0.485  0.247 -0.561  0.247 -0.637  0.247 -0.713  0.247 -0.789  0.247 -0.865  0.247 -0.941  0.247 -1.017  0.247 -1.093  0.202 -1.150  0.157 -1.207  0.157 -1.283  0.157 -1.359  0.157 -1.435  0.113 -1.467  0.066 -1.496  0.066 -1.572  0.066 -1.648
2#app#app06#app0641/)  -0.496 1.570  -0.496 1.495  -0.496 1.419  -0.457 1.383  -0.403 1.363  -0.403 1.287  -0.403 1.212  -0.360 1.155  -0.307 1.102  -0.254 1.049  -0.216 0.989  -0.214 0.915  -0.161 0.862  -0.123 0.803  -0.121 0.729  -0.068 0.675  -0.030 0.616  -0.027 0.542  0.026 0.489  0.063 0.429  0.063 0.354  0.063 0.279  0.063 0.204  0.094 0.142  0.147 0.088  0.157 0.017  0.157 -0.058  0.164 -0.131  0.188 -0.203  0.212 -0.274  0.236 -0.345  0.250 -0.418  0.250 -0.493  0.250 -0.568  0.250 -0.643  0.250 -0.718  0.250 -0.793  0.250 -0.868  0.250 -0.943  0.250 -1.019  0.250 -1.094  0.224 -1.158  0.171 -1.211  0.157 -1.280  0.131 -1.345  0.078 -1.398  0.063 -1.467  0.063 -1.542  0.045 -1.599  -0.030 -1.599
3#app#app08#app0832/)  -0.614 1.488  -0.561 1.436  -0.509 1.384  -0.457 1.332  -0.385 1.328  -0.311 1.328  -0.293 1.273  -0.293 1.199  -0.274 1.130  -0.241 1.064  -0.208 0.998  -0.175 0.932  -0.142 0.866  -0.095 0.810  -0.043 0.758  0.009 0.706  0.028 0.640  0.028 0.566  0.043 0.496  0.076 0.430  0.109 0.364  0.142 0.298  0.175 0.232  0.188 0.162  0.188 0.088  0.188 0.014  0.188 -0.060  0.188 -0.133  0.188 -0.207  0.188 -0.281  0.188 -0.354  0.188 -0.428  0.188 -0.502  0.188 -0.576  0.188 -0.649  0.188 -0.723  0.188 -0.797  0.188 -0.870  0.188 -0.944  0.188 -1.018  0.188 -1.092  0.188 -1.165  0.187 -1.239  0.154 -1.305  0.121 -1.371  0.088 -1.437  0.055 -1.503  0.015 -1.557  -0.059 -1.557  -0.133 -1.557
3#ced#nank4257_s_12/)  -0.572 1.294  -0.572 1.368  -0.546 1.423  -0.480 1.412  -0.424 1.365  -0.372 1.313  -0.320 1.261  -0.269 1.208  -0.227 1.148  -0.174 1.096  -0.141 1.030  -0.104 0.966  -0.066 0.903  -0.029 0.840  0.000 0.773  0.024 0.703  0.056 0.636  0.088 0.570  0.111 0.500  0.133 0.430  0.153 0.359  0.170 0.287  0.180 0.214  0.195 0.143  0.216 0.072  0.231 -0.000  0.241 -0.073  0.245 -0.147  0.245 -0.220  0.245 -0.294  0.245 -0.368  0.245 -0.441  0.245 -0.515  0.245 -0.589  0.239 -0.662  0.227 -0.735  0.215 -0.807  0.201 -0.879  0.173 -0.948  0.155 -1.019  0.136 -1.090  0.109 -1.158  0.077 -1.225  0.039 -1.288  -0.002 -1.349  -0.051 -1.404  -0.102 -1.457  -0.146 -1.516  -0.212 -1.545  -0.273 -1.586
3#app#app32#app3257/)  -0.375 1.554  -0.301 1.554  -0.262 1.519  -0.262 1.445  -0.212 1.392  -0.160 1.339  -0.150 1.270  -0.135 1.202  -0.083 1.149  -0.037 1.094  -0.037 1.020  -0.017 0.951  0.016 0.885  0.049 0.819  0.076 0.751  0.076 0.677  0.098 0.608  0.131 0.542  0.164 0.476  0.188 0.408  0.188 0.334  0.188 0.260  0.188 0.186  0.188 0.112  0.188 0.038  0.188 -0.036  0.188 -0.110  0.188 -0.184  0.188 -0.258  0.188 -0.332  0.188 -0.406  0.188 -0.480  0.188 -0.554  0.169 -0.624  0.136 -0.690  0.103 -0.756  0.076 -0.824  0.076 -0.898  0.041 -0.957  -0.011 -1.010  -0.037 -1.073  -0.037 -1.147  -0.088 -1.200  -0.141 -1.252  -0.150 -1.322  -0.166 -1.390  -0.218 -1.442  -0.270 -1.494  -0.323 -1.546  -0.375 -1.599
1d#syn#syn0#lvh/)  -0.226 1.704  -0.231 1.657  -0.237 1.584  -0.232 1.509  -0.227 1.434  -0.211 1.362  -0.193 1.289  -0.175 1.216  -0.158 1.144  -0.139 1.072  -0.120 0.999  -0.101 0.927  -0.082 0.855  -0.063 0.782  -0.043 0.711  -0.019 0.640  0.004 0.569  0.027 0.498  0.051 0.427  0.074 0.356  0.098 0.285  0.121 0.214  0.144 0.143  0.167 0.072  0.188 -0.000  0.209 -0.072  0.222 -0.145  0.234 -0.219  0.245 -0.293  0.257 -0.367  0.269 -0.440  0.281 -0.514  0.289 -0.588  0.289 -0.663  0.275 -0.735  0.251 -0.806  0.227 -0.877  0.203 -0.948  0.179 -1.018  0.134 -1.078  0.082 -1.131  0.023 -1.178  -0.035 -1.225  -0.093 -1.272  -0.156 -1.310  -0.226 -1.333  -0.298 -1.350  -0.371 -1.334  -0.441 -1.309  -0.467 -1.242
2#apb#apb21#app2198/)  -0.419 1.006  -0.383 1.076  -0.360 1.150  -0.352 1.227  -0.317 1.298  -0.301 1.373  -0.240 1.384  -0.202 1.315  -0.156 1.251  -0.110 1.186  -0.064 1.122  -0.027 1.052  0.011 0.982  0.048 0.913  0.086 0.843  0.123 0.773  0.152 0.700  0.172 0.624  0.193 0.547  0.213 0.471  0.233 0.394  0.254 0.318  0.265 0.240  0.274 0.161  0.283 0.083  0.292 0.004  0.300 -0.075  0.309 -0.153  0.318 -0.232  0.303 -0.310  0.289 -0.388  0.274 -0.465  0.260 -0.543  0.245 -0.621  0.230 -0.699  0.189 -0.766  0.146 -0.832  0.103 -0.899  0.060 -0.965  0.017 -1.032  -0.026 -1.098  -0.069 -1.164  -0.118 -1.225  -0.178 -1.277  -0.238 -1.329  -0.298 -1.381  -0.357 -1.432  -0.417 -1.484  -0.477 -1.536  -0.537 -1.588
3#app#app07#app0715/)  -0.045 1.638  0.008 1.585  0.035 1.523  0.035 1.448  0.052 1.381  0.104 1.328  0.116 1.259  0.139 1.190  0.172 1.123  0.196 1.054  0.207 0.984  0.259 0.932  0.276 0.865  0.276 0.790  0.276 0.716  0.276 0.642  0.276 0.567  0.276 0.493  0.276 0.419  0.276 0.344  0.276 0.270  0.276 0.196  0.276 0.121  0.276 0.047  0.276 -0.027  0.253 -0.096  0.220 -0.163  0.187 -0.229  0.154 -0.296  0.120 -0.362  0.087 -0.429  0.054 -0.495  0.035 -0.565  0.023 -0.637  -0.010 -0.703  -0.043 -0.769  -0.095 -0.823  -0.147 -0.875  -0.200 -0.928  -0.252 -0.980  -0.305 -1.033  -0.358 -1.086  -0.410 -1.138  -0.463 -1.191  -0.515 -1.243  -0.527 -1.313  -0.579 -1.336  -0.640 -1.368  -0.694 -1.416  -0.768 -1.416
2#pri#pri0#159/)  0.234 1.677  0.234 1.607  0.234 1.538  0.234 1.468  0.234 1.399  0.234 1.330  0.234 1.260  0.234 1.191  0.234 1.121  0.224 1.053  0.213 0.984  0.202 0.916  0.191 0.847  0.180 0.778  0.169 0.710  0.158 0.641  0.147 0.573  0.135 0.504  0.122 0.436  0.109 0.368  0.096 0.300  0.082 0.232  0.069 0.164  0.056 0.095  0.043 0.027  0.030 -0.041  0.016 -0.109  0.002 -0.177  -0.014 -0.244  -0.030 -0.312  -0.047 -0.379  -0.063 -0.447  -0.080 -0.514  -0.096 -0.582  -0.112 -0.649  -0.129 -0.717  -0.145 -0.784  -0.161 -0.852  -0.179 -0.919  -0.199 -0.985  -0.219 -1.052  -0.239 -1.118  -0.259 -1.185  -0.279 -1.251  -0.299 -1.318  -0.320 -1.384  -0.340 -1.450  -0.360 -1.517  -0.380 -1.583  -0.400 -1.650
3#apa#apa09#app0979/)  -0.101 1.485  -0.173 1.485  -0.245 1.485  -0.313 1.482  -0.286 1.416  -0.259 1.349  -0.233 1.283  -0.206 1.216  -0.180 1.150  -0.153 1.083  -0.126 1.017  -0.100 0.950  -0.073 0.884  -0.047 0.817  -0.020 0.751  0.007 0.684  0.033 0.618  0.060 0.551  0.086 0.485  0.111 0.418  0.111 0.346  0.111 0.274  0.111 0.203  0.111 0.131  0.111 0.059  0.111 -0.012  0.111 -0.084  0.111 -0.156  0.111 -0.227  0.111 -0.299  0.111 -0.370  0.111 -0.442  0.111 -0.514  0.111 -0.585  0.111 -0.657  0.111 -0.729  0.111 -0.800  0.111 -0.872  0.111 -0.944  0.111 -1.015  0.102 -1.085  0.080 -1.153  0.057 -1.221  0.034 -1.289  0.012 -1.357  -0.011 -1.425  -0.034 -1.493  -0.056 -1.561  -0.079 -1.629  -0.101 -1.697
3#ced#flad4341_s_jh/)  -0.006 1.125  -0.083 1.125  -0.161 1.125  -0.235 1.141  -0.307 1.165  -0.378 1.180  -0.446 1.205  -0.522 1.206  -0.522 1.205  -0.466 1.171  -0.431 1.102  -0.392 1.035  -0.337 0.980  -0.291 0.918  -0.248 0.853  -0.213 0.784  -0.178 0.715  -0.143 0.645  -0.108 0.576  -0.075 0.505  -0.047 0.433  -0.018 0.361  0.011 0.289  0.040 0.217  0.069 0.145  0.091 0.071  0.113 -0.004  0.134 -0.079  0.154 -0.154  0.165 -0.231  0.176 -0.308  0.187 -0.385  0.198 -0.462  0.207 -0.539  0.217 -0.616  0.227 -0.693  0.237 -0.770  0.248 -0.847  0.259 -0.924  0.270 -1.001  0.273 -1.078  0.273 -1.156  0.273 -1.233  0.273 -1.311  0.271 -1.389  0.264 -1.466  0.256 -1.543  0.248 -1.621  0.241 -1.698  0.233 -1.775
3#ced#flad4341_s_jh/)  -0.402 0.828  -0.431 0.900  -0.453 0.975  -0.486 1.044  -0.497 1.121  -0.510 1.197  -0.512 1.275  -0.456 1.315  -0.394 1.276  -0.339 1.220  -0.285 1.164  -0.241 1.100  -0.212 1.028  -0.183 0.955  -0.148 0.885  -0.113 0.815  -0.080 0.745  -0.053 0.671  -0.027 0.598  -0.002 0.524  0.023 0.450  0.047 0.375  0.070 0.301  0.093 0.226  0.115 0.151  0.138 0.076  0.157 0.001  0.174 -0.075  0.194 -0.151  0.214 -0.226  0.230 -0.303  0.238 -0.380  0.245 -0.458  0.252 -0.536  0.259 -0.614  0.267 -0.691  0.274 -0.769  0.274 -0.847  0.274 -0.925  0.274 -1.003  0.274 -1.082  0.265 -1.159  0.255 -1.237  0.239 -1.313  0.223 -1.390  0.204 -1.465  0.182 -1.540  0.158 -1.614  0.124 -1.684  0.085 -1.752
3#ced#flad4341_s_jh/)  -0.352 1.454  -0.402 1.581  -0.443 1.707  -0.493 1.794  -0.422 1.684  -0.349 1.568  -0.286 1.446  -0.225 1.324  -0.170 1.198  -0.126 1.068  -0.087 0.936  -0.053 0.804  -0.029 0.669  -0.006 0.533  0.017 0.398  0.037 0.263  0.053 0.126  0.063 -0.010  0.066 -0.147  0.066 -0.285  0.058 -0.422  0.045 -0.558  0.014 -0.692  -0.010 -0.719  -0.025 -0.582  -0.039 -0.446  -0.054 -0.309  -0.068 -0.173  -0.076 -0.036  -0.021 0.084  0.045 0.189  0.129 0.283  0.181 0.306  0.222 0.180  0.262 0.051  0.280 -0.083  0.305 -0.218  0.316 -0.354  0.312 -0.491  0.291 -0.626  0.272 -0.762  0.253 -0.898  0.224 -1.031  0.180 -1.161  0.137 -1.291  0.094 -1.421  0.044 -1.549  -0.011 -1.675  -0.075 -1.796  -0.147 -1.912
1d#apa#apa15#app1533/)  -0.744 1.210  -0.825 1.210  -0.846 1.210  -0.765 1.210  -0.701 1.167  -0.644 1.110  -0.577 1.067  -0.500 1.041  -0.423 1.015  -0.346 0.990  -0.269 0.964  -0.193 0.935  -0.121 0.899  -0.048 0.862  0.024 0.826  0.081 0.771  0.130 0.706  0.179 0.641  0.227 0.576  0.276 0.511  0.325 0.446  0.374 0.381  0.422 0.316  0.445 0.242  0.445 0.161  0.445 0.080  0.441 -0.001  0.425 -0.081  0.409 -0.160  0.393 -0.240  0.377 -0.320  0.361 -0.399  0.345 -0.479  0.329 -0.559  0.313 -0.638  0.283 -0.714  0.253 -0.789  0.223 -0.865  0.193 -0.940  0.163 -1.015  0.132 -1.091  0.102 -1.166  0.072 -1.242  0.030 -1.300  -0.051 -1.300  -0.118 -1.334  -0.175 -1.392  -0.233 -1.449  -0.290 -1.507  -0.348 -1.564
1d#apa#apa15#app1533/)  -0.696 1.266  -0.775 1.266  -0.817 1.257  -0.746 1.222  -0.676 1.186  -0.605 1.151  -0.535 1.116  -0.464 1.081  -0.394 1.045  -0.323 1.010  -0.259 0.966  -0.203 0.910  -0.147 0.855  -0.082 0.810  -0.016 0.766  0.049 0.723  0.115 0.679  0.180 0.635  0.246 0.591  0.282 0.527  0.301 0.450  0.320 0.374  0.340 0.297  0.359 0.221  0.378 0.144  0.397 0.068  0.408 -0.010  0.408 -0.089  0.408 -0.168  0.408 -0.246  0.390 -0.323  0.371 -0.400  0.352 -0.476  0.333 -0.553  0.314 -0.629  0.295 -0.706  0.276 -0.782  0.239 -0.851  0.196 -0.917  0.152 -0.982  0.108 -1.048  0.064 -1.114  0.021 -1.179  -0.020 -1.247  -0.055 -1.317  -0.090 -1.388  -0.126 -1.458  -0.171 -1.522  -0.227 -1.578  -0.282 -1.634
1d#apa#apa15#app1533/)  -0.439 1.159  -0.512 1.195  -0.584 1.232  -0.657 1.268  -0.640 1.284  -0.563 1.279  -0.563 1.198  -0.525 1.140  -0.452 1.103  -0.379 1.067  -0.308 1.028  -0.250 0.971  -0.193 0.913  -0.135 0.856  -0.078 0.798  -0.020 0.740  0.038 0.683  0.082 0.616  0.119 0.543  0.155 0.470  0.191 0.397  0.228 0.324  0.264 0.251  0.301 0.178  0.354 0.117  0.411 0.060  0.425 -0.012  0.412 -0.092  0.398 -0.173  0.385 -0.253  0.371 -0.333  0.358 -0.414  0.345 -0.494  0.331 -0.574  0.318 -0.655  0.302 -0.735  0.283 -0.814  0.263 -0.893  0.243 -0.972  0.223 -1.051  0.204 -1.130  0.183 -1.208  0.101 -1.208  0.032 -1.236  -0.026 -1.293  -0.084 -1.351  -0.141 -1.409  -0.199 -1.466  -0.256 -1.524  -0.314 -1.582
1d#apa#apa15#app1533/)  -0.436 1.263  -0.489 1.316  -0.542 1.369  -0.542 1.400  -0.467 1.400  -0.416 1.360  -0.383 1.293  -0.350 1.226  -0.316 1.159  -0.288 1.090  -0.264 1.019  -0.240 0.948  -0.217 0.877  -0.193 0.806  -0.169 0.735  -0.124 0.678  -0.071 0.625  -0.022 0.569  0.006 0.500  0.033 0.430  0.061 0.361  0.089 0.291  0.117 0.222  0.145 0.152  0.172 0.083  0.200 0.013  0.228 -0.056  0.246 -0.127  0.246 -0.202  0.246 -0.277  0.246 -0.352  0.246 -0.427  0.246 -0.502  0.246 -0.576  0.246 -0.651  0.246 -0.726  0.246 -0.801  0.246 -0.876  0.246 -0.951  0.246 -1.025  0.246 -1.100  0.246 -1.175  0.246 -1.250  0.246 -1.325  0.186 -1.362  0.119 -1.396  0.052 -1.429  -0.015 -1.462  -0.027 -1.530  -0.027 -1.605
1d#apa#apa15#app1533/)  -0.511 1.250  -0.569 1.308  -0.626 1.365  -0.647 1.334  -0.647 1.253  -0.569 1.250  -0.504 1.228  -0.478 1.151  -0.453 1.074  -0.427 0.997  -0.401 0.920  -0.375 0.843  -0.303 0.807  -0.230 0.771  -0.158 0.735  -0.089 0.693  -0.032 0.635  0.025 0.578  0.083 0.521  0.140 0.463  0.190 0.400  0.235 0.333  0.280 0.266  0.325 0.198  0.370 0.131  0.415 0.063  0.437 -0.011  0.437 -0.092  0.437 -0.173  0.437 -0.255  0.437 -0.336  0.437 -0.417  0.437 -0.498  0.437 -0.579  0.431 -0.658  0.394 -0.731  0.358 -0.803  0.322 -0.876  0.286 -0.948  0.249 -1.021  0.213 -1.093  0.177 -1.166  0.119 -1.219  0.051 -1.264  -0.016 -1.309  -0.083 -1.354  -0.151 -1.399  -0.218 -1.444  -0.295 -1.459  -0.376 -1.459
1d#tos#f1#f1009062/)  -0.523 1.378  -0.569 1.305  -0.623 1.239  -0.609 1.239  -0.517 1.239  -0.424 1.239  -0.337 1.234  -0.332 1.146  -0.242 1.142  -0.201 1.059  -0.158 1.007  -0.066 1.007  -0.058 0.922  -0.011 0.876  0.026 0.821  0.082 0.757  0.082 0.664  0.128 0.618  0.182 0.574  0.226 0.495  0.268 0.445  0.290 0.358  0.314 0.271  0.314 0.178  0.361 0.132  0.361 0.040  0.361 -0.053  0.361 -0.145  0.361 -0.238  0.361 -0.330  0.361 -0.423  0.361 -0.515  0.361 -0.608  0.303 -0.652  0.274 -0.740  0.221 -0.785  0.221 -0.877  0.151 -0.899  0.128 -0.969  0.071 -1.013  0.035 -1.097  -0.023 -1.132  -0.058 -1.189  -0.058 -1.282  -0.111 -1.336  -0.199 -1.364  -0.292 -1.364  -0.337 -1.412  -0.383 -1.458  -0.430 -1.504
3#ced#jtkr3293_s_04/)  -0.348 1.434  -0.344 1.492  -0.280 1.472  -0.213 1.442  -0.161 1.391  -0.104 1.346  -0.055 1.291  -0.017 1.229  0.019 1.166  0.054 1.101  0.082 1.034  0.108 0.966  0.139 0.899  0.156 0.828  0.174 0.757  0.190 0.686  0.199 0.613  0.208 0.540  0.216 0.467  0.224 0.395  0.231 0.322  0.238 0.249  0.236 0.176  0.227 0.103  0.220 0.031  0.213 -0.042  0.205 -0.115  0.201 -0.188  0.201 -0.262  0.192 -0.334  0.178 -0.406  0.156 -0.476  0.134 -0.545  0.118 -0.617  0.094 -0.685  0.061 -0.751  0.028 -0.816  -0.005 -0.882  -0.037 -0.947  -0.074 -1.010  -0.113 -1.073  -0.149 -1.136  -0.188 -1.198  -0.229 -1.259  -0.269 -1.320  -0.315 -1.377  -0.366 -1.430  -0.428 -1.467  -0.474 -1.523  -0.531 -1.569
3#ced#jtkr3293_s_04/)  -0.205 1.328  -0.278 1.339  -0.353 1.341  -0.373 1.363  -0.299 1.354  -0.238 1.311  -0.177 1.266  -0.115 1.225  -0.062 1.172  -0.009 1.118  0.037 1.059  0.088 1.003  0.121 0.936  0.155 0.869  0.189 0.801  0.216 0.731  0.236 0.659  0.248 0.584  0.267 0.511  0.275 0.437  0.275 0.361  0.275 0.286  0.275 0.211  0.275 0.135  0.261 0.061  0.246 -0.012  0.238 -0.087  0.226 -0.162  0.209 -0.235  0.193 -0.309  0.176 -0.382  0.153 -0.454  0.130 -0.526  0.106 -0.597  0.082 -0.669  0.058 -0.740  0.032 -0.811  0.002 -0.880  -0.035 -0.945  -0.073 -1.011  -0.109 -1.077  -0.141 -1.145  -0.165 -1.216  -0.212 -1.275  -0.252 -1.339  -0.296 -1.400  -0.341 -1.460  -0.383 -1.523  -0.433 -1.579  -0.492 -1.625
3#ced#jtkr3293_s_04/)  -0.483 1.206  -0.515 1.274  -0.481 1.315  -0.405 1.318  -0.329 1.305  -0.259 1.273  -0.187 1.248  -0.125 1.203  -0.059 1.163  0.002 1.116  0.056 1.061  0.104 1.001  0.150 0.939  0.195 0.877  0.236 0.812  0.270 0.743  0.300 0.672  0.322 0.598  0.338 0.523  0.348 0.446  0.350 0.369  0.350 0.292  0.350 0.215  0.350 0.138  0.349 0.061  0.330 -0.013  0.309 -0.087  0.285 -0.160  0.267 -0.235  0.251 -0.311  0.216 -0.380  0.183 -0.449  0.152 -0.520  0.121 -0.590  0.089 -0.660  0.056 -0.730  0.022 -0.799  -0.009 -0.870  -0.048 -0.936  -0.089 -1.001  -0.127 -1.068  -0.175 -1.128  -0.219 -1.191  -0.267 -1.251  -0.315 -1.311  -0.360 -1.373  -0.410 -1.431  -0.452 -1.496  -0.495 -1.559  -0.539 -1.622
2#apb#apb31#app3193/)  -0.601 1.309  -0.534 1.280  -0.465 1.254  -0.391 1.239  -0.316 1.247  -0.240 1.256  -0.167 1.256  -0.099 1.222  -0.031 1.188  0.037 1.154  0.082 1.097  0.120 1.031  0.157 0.966  0.195 0.900  0.233 0.834  0.246 0.761  0.251 0.686  0.256 0.610  0.261 0.535  0.265 0.459  0.259 0.384  0.252 0.308  0.245 0.233  0.238 0.158  0.231 0.082  0.224 0.007  0.213 -0.068  0.188 -0.139  0.163 -0.210  0.138 -0.282  0.113 -0.353  0.088 -0.425  0.063 -0.496  0.050 -0.570  0.042 -0.646  0.035 -0.721  0.027 -0.796  0.020 -0.872  0.012 -0.947  -0.007 -1.019  -0.041 -1.086  -0.075 -1.154  -0.109 -1.222  -0.139 -1.291  -0.160 -1.364  -0.181 -1.436  -0.219 -1.502  -0.256 -1.568  -0.306 -1.622  -0.367 -1.668
3#app#app25#app2576/)  -0.265 1.591  -0.179 1.591  -0.099 1.585  -0.099 1.498  -0.099 1.412  -0.099 1.326  -0.085 1.245  -0.024 1.184  0.037 1.123  0.110 1.092  0.196 1.092  0.234 1.043  0.234 0.957  0.234 0.871  0.234 0.784  0.234 0.698  0.234 0.612  0.234 0.525  0.234 0.439  0.234 0.353  0.234 0.267  0.234 0.180  0.234 0.094  0.234 0.008  0.234 -0.079  0.234 -0.165  0.234 -0.251  0.234 -0.338  0.234 -0.424  0.234 -0.510  0.234 -0.597  0.234 -0.683  0.204 -0.739  0.117 -0.739  0.068 -0.775  0.068 -0.862  0.025 -0.905  -0.061 -0.905  -0.099 -0.954  -0.099 -1.041  -0.154 -1.072  -0.240 -1.072  -0.327 -1.072  -0.413 -1.072  -0.431 -1.139  -0.431 -1.226  -0.505 -1.238  -0.592 -1.238  -0.678 -1.238  -0.764 -1.238
